id,categories,osd
1fbceb13-d6fc-47e3-9db8-d067676a2bc3,4 7 31 5 14 71 91 99 56 104 81 49 23 88 69 90 13 37 40 1,0
ef4e623e-6d55-4b4a-95ec-e73d1a3a6a2b,7 5 6 1 26 56 3 37 12 0 28 131 35 33 30 125 23 42 108 126,0
5c37c96e-61a5-40dd-9de8-89320e4fafb1,7 10 35 23 26 8 1 0 30 45 100 56 28 39 121 12 14 13 41 22,0
ec82e4b7-2533-4b96-ae92-8dfb39f92a0a,79 7 1 23 71 91 2 49 131 37 26 14 72 89 3 39 9 5 65 33,0
99a4276f-8714-4a91-8b8e-c0699c400a85,7 10 3 5 26 23 6 19 11 37 31 0 71 32 40 124 9 1 27 28,0
d41cd10d-dd68-44c1-ae32-a55b452f5375,79 5 7 91 130 3 45 97 26 95 11 72 132 128 94 19 31 125 119 90,0
e5da8925-2a61-4f6d-b2c2-e976fe2edd42,79 7 71 23 5 18 14 31 106 42 81 124 97 91 1 11 26 61 126 19,0
1efbf81b-f1db-4ecb-930b-c8d74f1dea7a,7 5 71 79 14 3 23 37 26 91 33 6 31 18 28 76 65 44 9 34,0
611c188a-3a1f-403a-b7b1-e0d5b1f7e78a,7 11 3 5 10 31 37 79 77 0 6 74 42 89 28 33 51 35 45 73,0
a7088af2-b81b-461d-8bef-4ffd35fbd285,39 8 6 131 5 82 26 1 35 100 66 23 45 28 56 58 49 101 121 37,0
2003670f-3397-4008-be86-b2b39d7aceb0,32 5 8 66 10 0 31 39 56 3 13 9 35 26 14 37 70 46 93 128,0
a903f3df-181b-4f16-9196-f461cfd7214d,79 7 56 3 33 23 53 26 31 102 61 14 9 49 77 44 81 104 18 42,0
c15404be-cc05-40c5-a29c-c223acf791a4,5 7 6 31 71 3 26 37 40 10 11 16 42 23 19 22 38 0 35 131,0
6d514a46-0e96-42c8-b884-c7c54da0e6b3,7 71 56 131 130 23 26 113 106 65 95 112 78 132 11 35 110 81 54 108,0
ecf46919-f111-43cf-9a6a-5a68c1f1ce5d,23 21 32 31 7 131 6 126 33 127 124 74 47 71 13 100 22 28 111 5,1
c9df6e82-dc88-43a9-abed-5d8c76cb61d0,79 7 56 3 26 33 53 23 18 102 31 61 14 42 9 37 44 77 52 112,0
1dece53e-8e00-47f7-bdc2-946ab0aa78f4,26 23 10 3 37 11 19 56 130 5 131 30 13 33 113 132 7 60 46 32,0
bcb64ec1-b583-4b4f-be00-d6396c7892d8,79 7 6 1 3 26 10 19 5 2 27 16 91 57 40 33 35 81 87 14,0
ea5ff1b0-479f-49e8-878a-f766381c2ea9,6 5 19 10 3 16 4 1 0 28 23 35 37 131 49 14 26 56 27 12,0
d9104a2a-bc35-4843-b19b-b5d4f270af7b,4 1 5 6 26 56 7 10 3 131 49 31 28 79 0 27 40 132 111 113,0
a19bae73-3106-4d79-98ce-a74188ecf7be,7 71 5 37 26 79 14 56 28 31 76 34 3 91 23 49 44 89 83 131,1
a716b130-c0a3-44ff-b698-88f344c85620,7 71 56 5 6 37 14 31 3 26 12 23 76 124 35 79 97 48 9 77,0
a2914ef6-08a0-4d0d-9d33-59c738a3647e,79 56 7 23 6 39 31 37 5 26 71 83 2 106 3 11 41 4 33 14,0
3b857f62-56d1-4a76-a514-8169edc411eb,4 7 5 14 31 71 26 56 24 37 67 83 49 81 79 124 23 34 32 13,1
72d3489f-62b7-498f-b5df-0bdcf906d453,79 7 71 37 26 5 3 14 56 33 31 91 23 42 83 102 130 106 18 76,0
46ec1b9e-58b9-41e6-a815-9f57bcc055c3,79 5 7 56 71 6 37 23 31 26 11 3 33 76 14 18 106 91 42 102,0
ca718a09-7457-445b-828e-89b58be7ec6d,7 6 5 26 3 10 66 37 35 79 33 30 18 9 42 53 1 56 14 89,0
ced51886-0f31-4bfd-aea3-12f5a44f0112,7 56 6 39 26 131 1 23 45 100 3 35 33 47 28 66 12 5 132 37,0
e0d28c02-81f8-4253-80f9-f49304b408b6,7 71 56 130 131 106 78 88 95 13 67 47 31 73 108 28 18 91 97 9,0
edb02b1c-af02-4ad4-9d2b-953bb85a3ddf,10 8 3 32 39 0 23 35 109 21 52 66 26 14 12 19 70 80 37 84,0
730d3d78-ff80-4b5a-a0c4-67633e0ad033,79 7 131 56 31 26 11 102 14 33 9 18 124 23 3 53 132 77 61 83,0
666864b0-b3d0-45c1-99d1-d60db880257d,79 7 5 71 26 56 37 31 3 11 33 42 18 23 83 76 91 102 95 34,0
026c7484-df55-44b8-86ab-6f8af7842384,79 7 71 5 56 23 91 26 31 18 3 14 42 83 61 33 97 11 34 106,0
857a8c21-1bbc-4dc6-bd01-b7b1ad3296d7,79 7 3 56 14 31 44 53 27 128 101 9 33 49 125 100 23 28 94 10,0
c5e4e870-dace-4f86-af4e-9e72c4bbfa2d,6 7 38 26 10 124 91 27 28 79 44 98 5 132 57 19 22 11 14 4,1
8a92da96-5f61-4ba2-b16b-bc75652cdadd,7 5 31 3 12 1 26 0 33 10 41 6 37 13 46 30 16 35 103 32,0
6ace2320-5704-4983-85be-da84b66134f7,7 26 23 3 12 13 56 37 30 35 11 131 58 42 16 101 18 28 46 41,0
531e2a46-c376-46e9-9590-b3b526884481,79 7 56 3 33 53 26 18 61 42 102 14 31 23 81 52 10 44 48 9,0
e969f681-a75b-4fe2-93a0-c2cb79ad5d49,6 7 39 37 1 3 131 5 28 33 26 56 4 23 49 30 10 27 18 11,0
a862138a-a80a-489d-96f5-b0a1556e7eba,7 31 26 23 10 35 12 0 3 1 33 5 37 8 45 30 36 103 46 28,0
e5fb4ca3-23ac-4b87-b063-eec22e206798,7 10 23 35 8 0 30 121 100 45 22 26 28 14 56 34 21 13 61 41,0
55bb2e5e-a9c1-42c1-b008-079221f07a26,79 7 26 23 3 11 10 56 37 33 40 53 104 83 14 44 101 121 18 31,0
f88c6e39-259f-4cc5-acc1-265ce2306efb,6 79 37 28 1 35 19 0 14 3 56 91 33 71 7 130 2 16 100 81,0
a127132e-de4e-4ee7-b926-7968c1a3130c,7 10 23 35 3 8 0 13 66 12 30 28 45 56 72 100 21 121 116 81,0
ece8c5ff-3887-480a-bd01-85fada44fc7e,7 13 12 131 45 49 61 73 41 95 30 106 99 103 77 23 83 105 4 113,0
6b1da98c-7a82-4cc8-88da-712f7aabd4a0,7 71 5 23 131 11 3 31 76 26 56 83 33 9 81 30 14 49 18 47,0
fbb517bc-e60e-4c4e-ba9e-5c343e031592,4 131 79 2 31 100 81 119 78 73 57 127 8 56 66 69 98 58 7 111,0
9d47c5d3-d9ce-4b37-82aa-336f618a1cbf,4 7 5 79 83 91 27 26 11 23 18 31 3 2 131 99 9 33 50 89,0
b6d65627-da3c-4d55-aec7-c10fb09c41dc,7 71 5 131 56 14 130 31 13 97 91 125 1 81 18 123 77 54 33 3,0
725c725d-21d1-4113-9be3-e3516c5856bc,7 79 5 91 71 6 83 120 14 45 76 49 131 28 90 33 67 72 81 95,0
9ecfacc0-45df-4902-9030-0c039f6a220f,7 5 71 79 37 14 31 26 89 56 123 130 91 81 49 106 122 97 46 124,1
36e8831f-5def-4f2e-a0b9-4bc7d9858192,6 37 56 3 7 130 71 14 28 26 31 35 34 131 13 52 0 12 23 110,0
b0061a31-e8e2-4868-b7f7-a9fa001ea633,4 7 5 31 56 71 23 37 30 14 45 6 70 1 83 26 81 58 91 50,0
8513cf4a-f0d4-41d3-b357-14e9ba7fd218,131 7 40 27 3 28 11 26 23 1 6 132 97 31 91 16 33 14 83 71,0
d692808a-c6fb-43f3-b0e8-1934b09f272d,6 7 56 8 27 37 1 39 28 10 100 26 49 31 45 3 79 2 58 65,0
11c872d2-28a6-4e43-bc7c-431192c6a64f,7 5 10 3 23 14 11 26 19 13 66 1 34 28 53 46 37 81 100 31,0
60aba3f1-48af-4b4c-9d69-2d515bab684f,6 7 26 5 3 37 56 1 28 23 35 0 19 16 14 131 33 18 9 10,0
84ced996-1a45-413d-a8e5-cfb635858593,7 71 5 79 56 14 18 49 31 91 44 83 114 81 23 122 9 65 45 106,0
3f8ea6d3-0ec2-4cca-9b0a-f5cd367f15fa,7 5 6 10 66 3 31 35 4 28 67 11 49 71 30 29 113 0 37 126,0
6824b1a0-477a-4c61-a80d-e1123a8e63f1,130 56 37 97 3 31 71 26 7 91 14 49 131 77 41 72 112 69 108 81,1
9390e9f2-5537-473a-84be-c0701df4f4ba,7 14 71 6 3 5 56 26 31 37 23 12 76 28 77 83 34 53 19 4,0
27a03893-db24-4eb1-8e35-fdcb5dc63f92,79 7 56 3 11 33 31 102 18 26 61 53 91 14 23 77 10 42 71 112,0
bcd64f9f-6fe2-4558-bb72-1e0f1422b4fe,7 131 71 56 11 23 65 3 130 127 33 113 86 110 26 97 54 77 95 112,0
8bfd732f-7c65-481a-a34d-98fa843235ec,79 7 56 3 33 53 26 61 18 23 102 42 14 31 52 9 44 81 112 77,0
86991a35-946d-4020-800d-b1f3fd83d7f1,6 7 26 3 1 19 37 0 10 35 16 56 31 28 42 23 33 18 46 17,0
4b667317-36ea-47f0-8259-2b6b286f66f5,7 10 35 23 8 6 22 30 14 121 0 31 28 12 67 100 78 45 66 56,0
513bbc72-44a9-4b3a-9c40-580daf1bd9e6,7 71 56 31 131 37 47 1 33 67 28 3 23 108 130 97 6 91 9 14,1
9bac85f0-fcb2-4cb2-9b38-e81623bf79b1,7 35 26 10 28 66 23 0 31 12 1 33 100 46 30 131 56 101 58 87,0
75b068c4-f35e-4701-9f3b-19e95a571345,79 7 5 71 23 31 26 14 18 124 11 3 56 34 37 33 83 77 42 19,0
21c64ace-b8b8-49eb-ba91-f806aaaaf635,23 7 3 31 71 6 27 12 43 26 33 14 0 5 19 57 122 18 132 42,0
21c9bb6f-c0bb-4920-a6c0-6fb269b976ad,7 5 32 56 8 131 14 28 105 125 100 83 31 30 132 0 12 61 45 33,0
a5f60dbd-9461-454e-bc33-3428ed0a7af6,6 19 35 3 0 28 1 16 37 14 57 130 8 5 87 70 75 51 12 62,0
9470bdc7-af83-4ab2-a81a-6fbdea8daa89,79 5 91 7 132 31 3 27 107 1 45 130 95 72 75 42 102 53 76 23,0
22371d4f-2660-43ae-abf3-38f325740d2a,6 26 79 7 4 1 3 10 5 131 19 0 35 56 14 30 37 28 2 16,0
c6beec6d-c3eb-415a-9959-42acb7aee8e0,79 7 71 5 91 31 26 56 18 11 23 4 42 97 3 83 14 81 123 88,0
72f1029d-fb96-4be6-9eac-6c8ca0075710,6 130 37 14 71 8 35 34 0 28 31 127 3 82 22 131 108 2 13 100,0
c0658991-5d01-4bc2-a41f-f029c90a1094,7 71 56 131 11 113 106 132 3 26 81 112 13 54 23 33 65 51 77 110,0
93eb79af-9a58-4961-ad8e-2ed47ca9bbba,5 7 4 26 71 56 31 76 23 3 37 6 11 1 14 131 72 30 99 96,0
661ac444-9cd3-431e-9e79-dc1c6bf758d9,7 79 71 23 3 42 106 30 1 14 18 35 81 6 112 83 124 126 31 77,0
bfb95112-8f6a-434f-bf43-b1412c48a72b,8 39 32 26 10 3 66 23 1 18 45 28 78 31 6 113 12 70 85 121,0
4d8a8eaa-df69-443c-9225-daec4fe9a3cc,79 7 11 56 31 3 61 33 102 14 18 77 125 81 73 1 53 69 112 91,0
8c8c7c73-59cc-4d49-8002-bd300d68c789,7 79 5 91 14 71 13 49 125 131 130 122 78 6 94 89 28 72 23 45,1
2db527c6-0599-4870-9be4-bc2fc86c9f1d,79 7 31 3 11 26 77 97 14 33 45 28 40 91 125 1 42 132 128 69,0
de78fa5f-0476-4049-a075-3b1be0705ccd,79 7 6 131 11 56 32 31 23 71 18 33 26 83 106 77 3 53 124 61,0
06d993fb-a72d-4506-b929-d10e9984d17e,6 79 37 19 3 1 10 35 33 0 14 28 2 56 81 100 39 7 16 9,0
75952ea5-caaf-411a-83a1-0a2756304e8e,7 5 6 3 26 1 37 10 35 31 27 23 46 30 0 28 66 100 42 12,0
4348c810-65e2-4759-90a6-11eeff4d204c,5 39 6 56 66 3 10 131 7 26 23 1 120 123 16 31 104 69 65 53,0
ded353f3-5616-4abf-8814-6825a232b791,7 23 32 71 3 0 31 30 47 129 65 56 131 34 81 18 95 45 99 1,0
6c8ab549-a3ab-42c2-bb7d-3146bee43c29,79 7 71 31 26 23 83 18 14 91 56 11 124 131 3 42 99 97 123 81,0
2f9a697b-4ea8-404b-805d-0cccc725237c,6 10 4 3 23 39 5 26 19 16 32 131 27 11 1 0 18 99 28 40,0
3a2b71ca-02c2-442e-84fa-4c6d29090ad5,7 71 5 79 26 14 56 37 31 91 4 131 76 40 28 49 89 3 125 18,1
ccccddfb-0bf6-4272-8c23-e6a4ba7427d9,6 37 3 130 34 56 71 0 14 26 35 28 31 33 16 13 66 86 58 25,0
4a5a901c-e714-4086-b2be-2bf287a959f8,10 3 26 6 21 0 23 19 11 7 1 32 28 66 50 70 85 125 118 37,0
43a37fa2-9e7e-47d4-9257-4cdf27742196,79 7 31 91 128 132 1 11 40 26 100 77 14 104 56 97 69 45 3 23,0
86d019af-e097-47f4-88d6-a53dae334277,79 7 56 3 26 33 53 31 23 102 14 9 49 42 95 77 100 61 18 104,0
d428b812-7d8f-4e7c-9a2e-3294eaf7a4dc,7 6 3 26 1 37 56 0 19 28 16 42 33 35 131 5 18 55 100 65,0
08d5b93c-f782-447c-a8a9-2097eac03c75,7 26 10 3 39 11 37 31 4 23 112 19 130 56 0 125 14 33 81 16,0
62157791-2e83-4514-a9d4-413f035e1935,5 7 131 2 56 83 31 27 47 91 71 49 28 73 99 76 88 75 89 95,0
1b2e6b72-148a-4838-be28-78a51a86bc0a,6 37 7 3 56 14 5 26 23 71 130 35 28 33 53 31 42 77 44 12,0
3aa41d68-7303-40a3-b31a-11c2e095b81e,10 26 23 3 5 19 7 11 56 21 37 30 50 83 1 28 100 121 131 16,0
95f604d0-9074-4863-96f7-34bb20caeaf0,7 5 71 14 130 26 131 125 83 1 54 89 23 31 33 30 12 97 18 91,0
1a87d844-3463-402d-9bdf-a5f84a28da58,7 71 23 3 131 26 28 30 130 54 65 95 35 0 13 5 81 127 76 78,0
d29b6077-f387-47c2-b23a-ee670b43e4d2,7 6 26 3 130 79 10 37 23 12 40 131 5 55 33 22 57 56 108 0,0
d4dca183-f37e-4d09-b2c2-f0886fdf1021,79 7 56 31 11 3 33 26 102 37 6 131 14 18 125 61 53 95 71 23,0
7ce65952-1b7b-4985-b2d4-d2568bb91f51,6 37 130 7 3 71 0 14 35 28 26 31 34 131 52 97 79 9 56 23,0
8272a9c8-b17f-4f03-90ba-e6e3d7bff1cb,79 7 131 56 11 23 31 83 26 33 14 18 124 53 32 3 77 74 61 132,0
ad676791-27f1-49cc-b73d-c8d6b8604977,79 7 56 3 33 53 26 61 18 42 23 102 14 31 81 52 9 44 10 48,0
3127adb1-a382-456e-8354-fd7a33636506,4 7 5 79 71 31 26 56 30 23 14 9 83 11 33 18 81 37 119 124,0
b13f4bdc-1085-4af8-9d8c-4b719a70211f,79 7 56 3 33 26 53 18 61 23 31 102 14 42 9 52 112 44 77 85,0
62aa8c1d-0d0f-4ae3-8e55-2a6e891f5042,79 5 4 7 56 71 26 23 31 11 18 37 91 14 3 106 67 132 41 47,0
b6a79ed6-f4d8-4250-a6d5-5122651dd87a,5 7 14 3 56 71 6 37 31 23 26 12 13 19 28 48 44 53 131 9,0
849eee93-d4ba-4c5a-9f9b-777be10eeffa,7 71 5 14 3 79 130 26 12 23 19 76 28 89 97 122 125 91 74 35,0
f02d7675-aa44-472a-92fe-959300a28c4c,4 79 5 91 14 31 132 131 98 8 108 127 26 64 38 123 11 24 41 50,0
db158bf6-63e1-4243-acbf-f48b2b2b0b4f,7 11 3 6 4 37 0 27 10 66 118 28 77 49 125 45 103 129 1 60,0
84947723-2e06-4de3-ba6e-c235e38b4ebf,26 7 6 37 40 3 28 130 31 34 24 10 71 33 16 38 14 11 41 77,0
1766313f-8a38-44bb-9631-0128531bde4d,79 4 7 5 71 31 11 18 26 132 23 91 14 56 12 83 124 123 89 119,0
72a250ed-1992-45e8-bd37-5d000e8d7c02,7 3 23 6 37 71 5 28 14 26 31 131 116 91 56 90 1 122 34 11,0
66aee634-6a1b-430e-94d2-9544ffe7c110,7 6 37 71 0 14 26 28 130 31 3 34 56 35 23 89 22 9 33 72,0
fa0eac78-430e-4b39-9a6d-e5b5b8808766,79 7 56 33 42 18 3 53 26 81 61 10 5 52 44 123 128 14 35 85,0
a0591dff-c8c8-4e31-a3fc-4f6ebbf24c61,7 5 26 131 37 12 56 23 3 16 106 83 58 33 34 28 13 71 89 127,0
4b9ced06-173c-4124-a6b3-4eeceb1d9032,7 6 1 3 26 56 37 0 12 35 5 28 23 30 19 16 42 100 55 36,0
c16b1bf0-1c38-4fc7-96e9-0919ba1c1039,7 5 6 28 35 30 66 131 10 0 99 95 29 45 104 73 47 41 23 67,0
02d5bcc1-2a4e-4e94-8383-bc042b9469f9,5 23 39 82 4 56 1 70 131 26 100 52 45 31 3 111 77 8 18 65,0
28236d87-775f-4142-a561-16e67d5350ba,7 10 32 3 23 11 4 99 28 113 66 14 81 116 34 16 0 129 56 21,0
12c3faf4-439a-407e-869a-5f5c5aa293f2,7 6 37 71 56 3 14 26 130 31 28 33 23 89 76 35 72 9 67 77,0
25234acf-1756-4aeb-9724-82e5979a8457,79 7 56 3 33 53 26 23 31 102 18 61 14 9 42 100 77 44 73 52,0
f6bb43ce-b406-4729-bb3d-dd39697d3613,5 6 26 10 131 3 37 11 39 23 32 45 19 7 35 30 79 100 33 28,0
02b829a5-5eb8-487c-a9fb-193609538b77,7 11 131 45 49 73 23 61 18 106 33 113 28 97 89 77 31 56 58 99,0
058b3bc3-d4c5-41a2-b8ed-26419a56bd82,7 10 3 23 27 30 56 8 28 31 4 22 81 33 109 67 116 35 73 26,0
9dc3e70d-8068-44ed-bb65-51518decf24f,39 6 5 56 26 35 1 3 131 66 100 37 17 47 45 95 111 32 49 33,0
fe6023a1-82b3-4108-9525-9af0456d7c99,56 7 10 3 23 71 15 31 9 11 1 72 106 94 79 67 81 83 26 88,0
d58f28d8-1bde-459f-919b-afeeb388ad0f,79 7 23 56 131 11 83 71 31 26 77 39 33 18 3 14 53 91 106 124,0
320ff473-cb71-42c5-907d-3846b42553a3,79 7 56 131 11 31 3 23 33 53 26 83 14 102 77 124 125 61 32 71,0
f25563dd-aad2-4416-89ca-5c503f34a656,79 7 91 56 26 97 31 23 3 33 18 132 119 11 42 45 125 128 81 1,0
3ea0ddab-4d22-4598-ae66-abd9be8ce6c1,79 7 56 3 26 33 53 23 102 31 14 61 18 9 42 100 77 44 37 73,0
530a748a-509e-45ce-95cb-c18e2a01625c,131 7 40 4 27 3 11 28 26 23 132 83 31 10 91 123 33 16 50 1,0
bf129286-4e2f-444b-bfb8-906759e76c81,7 23 8 30 67 28 31 45 12 116 66 13 56 27 35 122 10 3 16 4,0
64f2f5fc-8224-4536-ae1e-80c39257afe2,79 7 71 6 31 3 56 14 37 33 91 102 18 81 23 26 106 77 83 1,0
fdf56ffa-315e-4e96-9942-e65dd4ab93b5,6 1 7 26 3 10 14 37 79 5 0 30 31 4 35 33 131 20 53 2,0
378590ef-b413-4460-ae29-1b601197fee9,23 32 21 31 7 47 33 26 56 34 71 106 131 13 97 43 81 99 125 96,1
6c455d66-fb49-4cca-a2dc-c9036e145909,7 12 10 13 3 14 28 33 26 131 35 16 1 23 19 0 132 17 22 59,0
106e0f9a-8374-4ca9-89b0-f4d82c34d54d,79 7 5 23 56 3 71 26 53 42 14 18 33 91 35 124 19 31 10 83,0
033c1ced-54c8-4b3a-9d00-f0cd6ca37d48,7 5 71 26 37 1 14 31 3 33 40 23 38 19 24 0 16 130 89 34,1
7c18761b-c3e6-4a31-9754-5dcb0f3e18f4,6 130 14 35 8 0 37 28 3 34 71 19 9 97 16 57 127 66 91 70,0
ac49a0c7-a974-4eac-a004-acc00731c356,5 7 131 28 27 49 83 26 31 76 2 11 17 61 43 47 73 111 126 45,0
5d26dedf-8bd0-48dd-8443-a118f0a189fd,79 7 131 3 56 11 26 31 33 125 53 91 69 42 128 83 55 40 19 14,0
c508a3db-6831-40ca-9f35-cdd27efff774,7 6 1 3 26 10 12 56 0 28 23 37 30 16 33 35 9 45 5 41,0
7ffdb130-eabb-45d2-ad45-55fc2e4a254f,7 6 37 31 3 35 11 131 5 71 1 23 97 45 32 0 30 81 28 16,0
45f2ec80-9f18-4642-bd8f-429b8f9d8002,23 10 3 39 5 19 27 40 26 12 14 43 131 38 1 62 16 11 24 44,1
43cf4af0-f63d-41d8-a7a8-1e7ad9089ab6,7 6 5 26 3 10 1 37 23 79 30 35 19 14 33 0 66 42 53 18,0
cafde695-c982-46a5-a137-47bd56e1dfe6,79 7 56 3 23 37 71 26 31 33 14 83 124 102 18 34 6 53 48 9,0
576d5894-c112-4818-9765-da58e4d7e8ab,7 3 10 23 30 8 28 27 31 33 116 67 22 35 109 32 81 4 73 66,0
b7a26de5-7035-424c-980e-e90b6b2c0b29,6 1 5 3 7 26 37 131 23 19 35 58 16 0 31 28 27 45 10 79,0
c685b541-ef4a-41ec-a746-9a196fe25511,6 7 56 39 5 1 37 131 3 26 35 23 45 67 100 80 106 12 42 28,0
bc55c7e8-88c3-4773-b186-34127a014477,7 71 130 56 26 14 3 131 31 82 28 65 33 127 47 123 37 91 97 22,0
63eb6abf-e66d-45b0-8a07-1e5ff350a989,7 79 14 71 89 5 110 131 6 18 64 13 86 44 94 30 125 91 29 9,0
7429f3c3-45d6-4e55-82d2-89c12b6a97cf,79 5 7 26 37 131 31 15 56 14 76 71 89 53 3 28 35 36 19 23,1
30c48c3d-1a4b-4947-91e8-1c96393bd749,7 5 4 71 79 56 14 91 31 26 40 28 33 132 83 81 9 18 131 37,0
5d9a722b-4e6e-4cfd-815b-4ac8656c83ce,7 39 6 11 3 27 10 19 49 71 23 43 122 22 2 31 45 38 4 131,0
de7069c9-2b1e-4d31-aefb-acee53a4ab62,79 7 4 5 71 18 31 26 23 14 91 132 83 11 131 124 123 56 99 97,0
77eb01de-0e4a-4d14-b68c-b97cd249d407,7 71 79 5 37 3 14 26 23 91 56 27 31 40 33 1 34 125 28 76,0
91b24456-121c-41a2-b0a4-482a37f9fe87,79 4 7 23 56 5 11 26 31 132 83 33 126 106 35 39 2 18 77 41,0
01246652-9006-4549-a806-805bf5f3217f,10 3 26 5 32 12 0 11 23 7 37 1 33 28 21 14 27 30 8 19,0
b1bdcf00-6c58-45be-b7e3-d83bbb5590c9,79 7 26 56 3 31 131 33 6 37 23 11 102 14 35 18 9 39 40 125,0
445c7cb8-9c7b-460c-a4ab-8cbf29305009,7 71 5 23 14 28 3 76 37 30 79 122 35 34 106 0 72 91 93 12,0
ed756713-f5e1-4771-a63c-94e7bacdd7e2,26 7 37 130 71 40 14 3 28 31 34 56 33 41 76 97 19 67 77 27,0
eb1a2b98-12ad-4cf2-8d67-44299e6212e0,6 7 3 37 26 71 0 56 23 1 33 14 35 79 10 39 66 19 28 18,0
e128b119-1d7d-4b40-8dfe-d4d109060e78,7 10 23 8 35 13 66 0 30 45 12 116 72 3 56 28 67 121 100 81,0
c8ec526e-d75b-4b97-975f-b08079d46d47,79 7 71 56 3 26 31 33 37 91 102 11 42 14 125 83 44 23 112 53,0
40ed21e5-0063-4c0b-ae48-ba7071015a00,79 7 3 10 23 26 53 14 19 33 27 56 1 44 45 31 28 125 9 81,0
39d406ee-988d-4daa-8ad0-72011239d50a,130 26 37 7 97 6 34 28 3 16 8 79 14 33 31 11 93 40 10 108,0
a5acc09a-250a-426d-a4ce-583f23f99f85,7 3 23 11 131 31 56 73 28 116 106 113 6 81 52 61 132 58 40 112,0
5d99392d-4ac7-4a16-b127-38c25cadc739,6 7 1 26 3 10 56 0 37 23 35 19 28 16 46 30 42 8 9 33,0
2103d624-aad5-496e-b068-2a52c335faa6,5 7 10 26 11 3 8 4 1 28 14 31 99 0 56 35 32 12 13 16,0
7a5ad1a2-11aa-4b2b-8f47-ab2a15e3e6c5,79 7 56 3 23 53 33 26 102 31 9 14 61 18 100 49 10 42 77 73,0
68594054-fb0e-49e9-99cf-be68f267ead2,5 7 31 26 3 37 23 12 1 11 35 36 19 33 93 0 8 103 28 41,0
0b6c3698-d1c3-4721-a10d-18e31bce3c5f,7 6 3 1 10 26 37 5 19 27 16 35 0 31 23 28 40 14 38 57,0
386ef766-aaf3-41c7-87eb-1761e50a42ca,6 37 3 28 1 56 35 26 14 0 23 16 31 19 131 130 34 100 33 71,0
0e0d5910-0d35-4a38-9001-fe6a86f8e962,79 7 5 71 56 26 3 37 31 42 23 18 76 83 91 33 30 106 14 97,0
8b78042a-d0c5-4690-a2a7-571de28b920a,7 79 71 4 26 11 23 31 18 14 3 83 5 41 42 30 89 124 126 56,0
cb735c5d-0afa-4b94-a078-b95e8400b631,79 7 56 3 33 26 53 61 18 23 31 42 102 14 44 9 52 81 10 77,0
6d171409-0572-4fbd-a3ec-1a0ab03de12b,7 5 79 71 14 1 89 23 91 26 3 33 123 131 130 124 18 122 46 49,0
6dd8c0b8-aa83-412a-9433-d1650efc1651,79 7 56 11 10 61 3 31 102 18 33 53 14 120 77 101 49 9 81 112,0
6717997a-ff9b-4f7c-ab07-236ad878ddb8,7 71 23 6 14 76 30 39 37 79 5 3 28 12 122 67 18 106 113 45,0
47047355-3fa4-4238-808e-8bc709cf8588,79 7 56 3 23 53 33 26 31 102 14 9 18 100 61 39 49 42 77 35,0
8b2c3e34-c0e6-4b8b-9942-139c6a589dda,79 7 56 3 33 26 53 18 61 102 23 31 42 14 9 44 52 37 77 112,0
c44c616b-95de-4414-a315-4221cdca7f72,5 26 7 3 79 23 37 14 49 35 0 1 130 4 19 6 131 33 58 108,0
b3cf87dd-8cb9-4c0e-bb08-783464e0f1f1,6 26 7 3 1 5 10 37 11 56 131 31 58 16 23 40 30 13 27 35,0
6e25fdd2-7f23-4984-b720-a6a9aeb1179e,7 26 79 37 5 71 19 28 24 14 36 76 11 56 83 34 15 31 57 89,1
bbb4eda4-860c-44dd-ab0b-e981062b56e5,79 5 7 56 23 6 71 26 31 37 3 33 83 11 35 42 95 102 91 18,0
a14049ee-22df-4072-bdcd-5e55c2a2836b,79 7 31 128 11 97 3 91 56 132 69 49 45 51 28 122 26 40 44 130,0
0d4e941d-42e0-4847-8ea4-2d14322036cc,7 79 26 6 37 28 131 56 83 40 3 130 14 1 24 65 76 89 23 120,1
2743d799-8d91-45c0-9b71-5945179a9aab,7 71 23 3 5 0 31 130 47 34 131 26 30 37 76 28 9 79 112 97,0
c173d4ca-37ad-4e29-8c2a-917031b91fc9,7 4 5 71 91 56 31 14 37 81 132 26 79 90 1 88 97 128 89 35,1
5a01765a-56f1-455b-b21a-9da2a4f3b6e5,39 8 32 3 66 6 5 31 64 75 26 70 60 9 58 85 49 67 17 37,0
10320c30-0205-4021-86db-c4b6b670e9ed,79 7 56 3 23 33 53 26 31 9 102 14 100 39 49 18 42 77 61 104,0
8e06f04b-8227-4dcf-a1d5-d7ebf9d26b07,7 4 56 26 27 91 38 43 49 132 130 99 128 125 67 44 110 40 131 112,1
8e7cbb09-7aee-40e7-9430-35c4f111cc08,7 56 5 4 71 14 1 23 40 3 31 97 9 33 18 26 30 83 91 76,0
5f37aecb-f445-4986-883a-bd139893f873,39 6 7 1 31 37 26 10 56 19 27 4 67 16 3 131 49 33 47 113,0
74dc2e8b-dcca-4c7a-912d-50d23e564ba3,79 7 56 11 26 33 3 31 91 83 61 14 77 18 102 19 49 23 95 53,0
26207d00-cd23-425e-b387-e7bdd8c862b8,7 71 56 5 131 1 49 23 9 33 18 11 65 108 35 3 127 30 99 73,0
a5103b3e-1678-4f39-8ab0-c531e563a834,26 5 23 11 130 37 7 6 132 131 19 3 113 33 31 18 63 126 13 57,0
